mes,tienda_id,producto_id,producto,cantidad,precio_venta,total
2025-10,T03,P079,Afeitadora Braun,44,823.96,36254.24
2025-10,T03,P080,Espejo con luz LED,48,761.75,36564.0
2025-10,T03,P081,Masajeador eléctrico,56,339.66,19020.96
2025-10,T03,P082,Rizadora Conair,68,831.79,56561.72
2025-10,T03,P083,Kit de manicura,14,160.67,2249.38
2025-10,T03,P084,Balanza digital,63,645.25,40650.75
2025-10,T03,P085,Cable HDMI 2m,18,723.77,13027.86
2025-10,T03,P086,Cable USB-C,35,502.44,17585.4
2025-10,T03,P087,Mouse inalámbrico,49,451.39,22118.11
2025-10,T03,P088,Teclado inalámbrico,51,871.52,44447.52
2025-10,T03,P089,Audífonos con micrófono,37,873.16,32306.92
2025-10,T03,P090,Soporte para TV,9,770.8,6937.2
2025-10,T03,P091,Regulador de voltaje,21,472.9,9930.9
2025-10,T03,P092,Estabilizador,18,132.72,2388.96
2025-10,T03,P093,UPS 1000VA,1,298.5,298.5
2025-10,T03,P094,Hub USB multipuerto,23,488.71,11240.33
2025-10,T03,P095,Tarjeta SD 128GB,64,159.26,10192.64
2025-10,T03,P096,Memoria USB 64GB,34,692.99,23561.66
2025-10,T04,P001,Refrigeradora LG 340L,17,2683.86,45625.62
2025-10,T04,P002,Refrigeradora Samsung 450L,10,3888.72,38887.2
2025-10,T04,P003,Refrigeradora Bosch 280L,4,3461.09,13844.36
2025-10,T04,P004,Lavadora LG 15kg,21,3441.98,72281.58
2025-10,T04,P005,Lavadora Samsung 18kg,10,1893.74,18937.4
2025-10,T04,P006,Lavadora Whirlpool 14kg,17,2029.99,34509.83
2025-10,T04,P007,Secadora Electrolux 10kg,0,4433.71,0.0
2025-10,T04,P008,Cocina a gas Indurama 4H,25,4266.75,106668.75
2025-10,T04,P009,Cocina eléctrica Mabe 4H,5,3856.95,19284.75
2025-10,T04,P010,Campana extractora Bosch,21,4498.87,94476.27
2025-10,T04,P011,Horno empotrado Electrolux,11,2894.84,31843.24
2025-10,T04,P012,Lavaplatos Frigidaire,20,1451.86,29037.2
2025-10,T04,P013,Smart TV LG 55,14,2323.3,32526.2
2025-10,T04,P014,Smart TV Samsung 65,24,3039.59,72950.16
2025-10,T04,P015,Smart TV Sony 75,19,2164.0,41116.0
2025-10,T04,P016,Smart TV TCL 50,25,2709.58,67739.5
2025-10,T04,P017,TV OLED LG 65,21,4092.37,85939.77
2025-10,T04,P018,Soundbar Samsung 5.1,14,3523.12,49323.68
2025-10,T04,P019,Soundbar JBL 2.1,17,3105.5,52793.5
2025-10,T04,P020,Home theater Sony,2,1281.64,2563.28
2025-10,T04,P021,Parlante Bluetooth JBL,15,3545.85,53187.75
2025-10,T04,P022,Audífonos Sony WH-1000,12,2399.69,28796.28
2025-10,T04,P023,Barra Bose 900,16,2593.32,41493.12
2025-10,T04,P024,Receptor AV Yamaha,16,2515.95,40255.2
2025-10,T04,P025,Licuadora Oster 700W,63,560.29,35298.27
2025-10,T04,P026,Licuadora Philips 1000W,65,488.73,31767.45
2025-10,T04,P027,Microondas LG 32L,32,175.49,5615.68
2025-10,T04,P028,Microondas Panasonic 25L,73,495.21,36150.33
2025-10,T04,P029,Hervidor eléctrico Bosch,73,695.12,50743.76
2025-10,T04,P030,Cafetera DeLonghi,75,572.14,42910.5
2025-10,T04,P031,Freidora de aire Philips,51,482.65,24615.15
2025-10,T04,P032,Aspiradora Dyson V11,15,831.74,12476.1
2025-10,T04,P033,Plancha a vapor Rowenta,62,292.09,18109.58
2025-10,T04,P034,Batidora KitchenAid,76,424.37,32252.12
2025-10,T04,P035,Tostadora Oster,58,839.51,48691.58
2025-10,T04,P036,Purificador de agua,69,472.94,32632.86
2025-10,T04,P037,Laptop HP 15,20,2909.36,58187.2
2025-10,T04,P038,Laptop Lenovo ThinkPad,11,1283.74,14121.14
2025-10,T04,P039,Laptop Asus VivoBook,10,1940.93,19409.3
2025-10,T04,P040,Laptop Dell Inspiron,15,1625.7,24385.5
2025-10,T04,P041,Monitor LG 27,10,1361.33,13613.3
2025-10,T04,P042,Monitor Samsung 24,13,3525.39,45830.07
2025-10,T04,P043,Monitor BenQ 32,13,4126.52,53644.76
2025-10,T04,P044,Impresora Epson EcoTank,0,1538.5,0.0
2025-10,T04,P045,Impresora HP LaserJet,23,3253.62,74833.26
2025-10,T04,P046,All-in-one Dell,11,2751.13,30262.43
2025-10,T04,P047,Mini PC Intel NUC,11,2790.97,30700.67
2025-10,T04,P048,Teclado mecánico Logitech,24,1955.46,46931.04
2025-10,T04,P049,Smartphone iPhone 15,9,4498.05,40482.45
2025-10,T04,P050,Smartphone Samsung S24,20,3357.35,67147.0
2025-10,T04,P051,Smartphone Xiaomi Redmi,16,2609.9,41758.4
2025-10,T04,P052,Tablet iPad 10,6,2665.39,15992.34
2025-10,T04,P053,Tablet Samsung Galaxy Tab,23,4689.64,107861.72
2025-10,T04,P054,Smartwatch Apple Watch,21,4943.79,103819.59
2025-10,T04,P055,Smartwatch Samsung Galaxy,22,3000.78,66017.16
2025-10,T04,P056,Auriculares AirPods,21,3063.1,64325.1
2025-10,T04,P057,Cargador inalámbrico,22,3546.92,78032.24
2025-10,T04,P058,Funda protectora,23,1953.56,44931.88
2025-10,T04,P059,Power bank Anker,22,4119.13,90620.86
2025-10,T04,P060,Smartphone Motorola G84,20,2808.36,56167.2
2025-10,T04,P061,Aire acondicionado LG 12000BTU,26,1183.84,30779.84
2025-10,T04,P062,AC Samsung Inverter,31,1974.68,61215.08
2025-10,T04,P063,AC Midea 9000BTU,3,1094.48,3283.44
2025-10,T04,P064,Ventilador de pie,34,824.03,28017.02
2025-10,T04,P065,Ventilador de techo,34,774.62,26337.08
2025-10,T04,P066,Calefactor eléctrico,31,314.56,9751.36
2025-10,T04,P067,Humidificador,32,1528.5,48912.0
2025-10,T04,P068,Deshumidificador,21,1414.68,29708.28
2025-10,T04,P069,Purificador de aire Xiaomi,12,1143.54,13722.48
2025-10,T04,P070,Climatizador evaporativo,4,1269.63,5078.52
2025-10,T04,P071,Calefón a gas,25,1204.56,30114.0
2025-10,T04,P072,Terma eléctrica,11,2046.94,22516.34
2025-10,T04,P073,Secadora de cabello Gama,33,293.29,9678.57
2025-10,T04,P074,Plancha de cabello Babyliss,38,478.17,18170.46
2025-10,T04,P075,Afeitadora Philips,66,499.24,32949.84
2025-10,T04,P076,Cortadora de cabello Wahl,58,757.46,43932.68
2025-10,T04,P077,Cepillo dental eléctrico,8,742.53,5940.24
2025-10,T04,P078,Depiladora Braun,62,537.43,33320.66
2025-10,T04,P079,Afeitadora Braun,57,823.96,46965.72
2025-10,T04,P080,Espejo con luz LED,33,761.75,25137.75
2025-10,T04,P081,Masajeador eléctrico,66,339.66,22417.56
2025-10,T04,P082,Rizadora Conair,25,831.79,20794.75
2025-10,T04,P083,Kit de manicura,52,160.67,8354.84
2025-10,T04,P084,Balanza digital,35,645.25,22583.75
2025-10,T04,P085,Cable HDMI 2m,5,723.77,3618.85
2025-10,T04,P086,Cable USB-C,25,502.44,12561.0
2025-10,T04,P087,Mouse inalámbrico,17,451.39,7673.63
2025-10,T04,P088,Teclado inalámbrico,1,871.52,871.52
2025-10,T04,P089,Audífonos con micrófono,9,873.16,7858.44
2025-10,T04,P090,Soporte para TV,72,770.8,55497.6
2025-10,T04,P091,Regulador de voltaje,11,472.9,5201.9
2025-10,T04,P092,Estabilizador,56,132.72,7432.32
2025-10,T04,P093,UPS 1000VA,21,298.5,6268.5
2025-10,T04,P094,Hub USB multipuerto,17,488.71,8308.07
2025-10,T04,P095,Tarjeta SD 128GB,78,159.26,12422.28
2025-10,T04,P096,Memoria USB 64GB,6,692.99,4157.94
2025-10,T05,P001,Refrigeradora LG 340L,6,2683.86,16103.16
2025-10,T05,P002,Refrigeradora Samsung 450L,24,3888.72,93329.28
2025-10,T05,P003,Refrigeradora Bosch 280L,10,3461.09,34610.9
2025-10,T05,P004,Lavadora LG 15kg,14,3441.98,48187.72
2025-10,T05,P005,Lavadora Samsung 18kg,10,1893.74,18937.4
2025-10,T05,P006,Lavadora Whirlpool 14kg,1,2029.99,2029.99
2025-10,T05,P007,Secadora Electrolux 10kg,10,4433.71,44337.1
2025-10,T05,P008,Cocina a gas Indurama 4H,16,4266.75,68268.0
2025-10,T05,P009,Cocina eléctrica Mabe 4H,1,3856.95,3856.95
2025-10,T05,P010,Campana extractora Bosch,15,4498.87,67483.05
2025-10,T05,P011,Horno empotrado Electrolux,15,2894.84,43422.6
2025-10,T05,P012,Lavaplatos Frigidaire,14,1451.86,20326.04
2025-10,T05,P013,Smart TV LG 55,16,2323.3,37172.8
2025-10,T05,P014,Smart TV Samsung 65,25,3039.59,75989.75
2025-10,T05,P015,Smart TV Sony 75,10,2164.0,21640.0
2025-10,T05,P016,Smart TV TCL 50,22,2709.58,59610.76
2025-10,T05,P017,TV OLED LG 65,9,4092.37,36831.33
2025-10,T05,P018,Soundbar Samsung 5.1,11,3523.12,38754.32
2025-10,T05,P019,Soundbar JBL 2.1,15,3105.5,46582.5
2025-10,T05,P020,Home theater Sony,18,1281.64,23069.52
2025-10,T05,P021,Parlante Bluetooth JBL,2,3545.85,7091.7
2025-10,T05,P022,Audífonos Sony WH-1000,0,2399.69,0.0
2025-10,T05,P023,Barra Bose 900,3,2593.32,7779.96
2025-10,T05,P024,Receptor AV Yamaha,12,2515.95,30191.4
2025-10,T05,P025,Licuadora Oster 700W,74,560.29,41461.46
2025-10,T05,P026,Licuadora Philips 1000W,73,488.73,35677.29
2025-10,T05,P027,Microondas LG 32L,22,175.49,3860.78
2025-10,T05,P028,Microondas Panasonic 25L,78,495.21,38626.38
2025-10,T05,P029,Hervidor eléctrico Bosch,27,695.12,18768.24
2025-10,T05,P030,Cafetera DeLonghi,67,572.14,38333.38
2025-10,T05,P031,Freidora de aire Philips,24,482.65,11583.6
2025-10,T05,P032,Aspiradora Dyson V11,17,831.74,14139.58
2025-10,T05,P033,Plancha a vapor Rowenta,57,292.09,16649.13
2025-10,T05,P034,Batidora KitchenAid,11,424.37,4668.07
2025-10,T05,P035,Tostadora Oster,61,839.51,51210.11
2025-10,T05,P036,Purificador de agua,35,472.94,16552.9
2025-10,T05,P037,Laptop HP 15,10,2909.36,29093.6
2025-10,T05,P038,Laptop Lenovo ThinkPad,24,1283.74,30809.76
2025-10,T05,P039,Laptop Asus VivoBook,3,1940.93,5822.79
2025-10,T05,P040,Laptop Dell Inspiron,23,1625.7,37391.1
2025-10,T05,P041,Monitor LG 27,8,1361.33,10890.64
2025-10,T05,P042,Monitor Samsung 24,6,3525.39,21152.34
2025-10,T05,P043,Monitor BenQ 32,10,4126.52,41265.2
2025-10,T05,P044,Impresora Epson EcoTank,3,1538.5,4615.5
2025-10,T05,P045,Impresora HP LaserJet,3,3253.62,9760.86
2025-10,T05,P046,All-in-one Dell,10,2751.13,27511.3
2025-10,T05,P047,Mini PC Intel NUC,18,2790.97,50237.46
2025-10,T05,P048,Teclado mecánico Logitech,6,1955.46,11732.76
2025-10,T05,P049,Smartphone iPhone 15,15,4498.05,67470.75
2025-10,T05,P050,Smartphone Samsung S24,20,3357.35,67147.0
2025-10,T05,P051,Smartphone Xiaomi Redmi,16,2609.9,41758.4
2025-10,T05,P052,Tablet iPad 10,14,2665.39,37315.46
2025-10,T05,P053,Tablet Samsung Galaxy Tab,6,4689.64,28137.84
2025-10,T05,P054,Smartwatch Apple Watch,12,4943.79,59325.48
2025-10,T05,P055,Smartwatch Samsung Galaxy,12,3000.78,36009.36
2025-10,T05,P056,Auriculares AirPods,15,3063.1,45946.5
2025-10,T05,P057,Cargador inalámbrico,24,3546.92,85126.08
2025-10,T05,P058,Funda protectora,25,1953.56,48839.0
2025-10,T05,P059,Power bank Anker,25,4119.13,102978.25
2025-10,T05,P060,Smartphone Motorola G84,22,2808.36,61783.92
2025-10,T05,P061,Aire acondicionado LG 12000BTU,19,1183.84,22492.96
2025-10,T05,P062,AC Samsung Inverter,30,1974.68,59240.4
2025-10,T05,P063,AC Midea 9000BTU,4,1094.48,4377.92
2025-10,T05,P064,Ventilador de pie,19,824.03,15656.57
2025-10,T05,P065,Ventilador de techo,29,774.62,22463.98
2025-10,T05,P066,Calefactor eléctrico,12,314.56,3774.72
2025-10,T05,P067,Humidificador,8,1528.5,12228.0
2025-10,T05,P068,Deshumidificador,14,1414.68,19805.52
2025-10,T05,P069,Purificador de aire Xiaomi,5,1143.54,5717.7
2025-10,T05,P070,Climatizador evaporativo,10,1269.63,12696.3
2025-10,T05,P071,Calefón a gas,17,1204.56,20477.52
2025-10,T05,P072,Terma eléctrica,23,2046.94,47079.62
2025-10,T05,P073,Secadora de cabello Gama,17,293.29,4985.93
2025-10,T05,P074,Plancha de cabello Babyliss,70,478.17,33471.9
2025-10,T05,P075,Afeitadora Philips,62,499.24,30952.88
2025-10,T05,P076,Cortadora de cabello Wahl,61,757.46,46205.06
2025-10,T05,P077,Cepillo dental eléctrico,14,742.53,10395.42
2025-10,T05,P078,Depiladora Braun,28,537.43,15048.04
2025-10,T05,P079,Afeitadora Braun,22,823.96,18127.12
2025-10,T05,P080,Espejo con luz LED,57,761.75,43419.75
2025-10,T05,P081,Masajeador eléctrico,34,339.66,11548.44
2025-10,T05,P082,Rizadora Conair,32,831.79,26617.28
2025-10,T05,P083,Kit de manicura,1,160.67,160.67
2025-10,T05,P084,Balanza digital,37,645.25,23874.25
2025-10,T05,P085,Cable HDMI 2m,28,723.77,20265.56
2025-10,T05,P086,Cable USB-C,5,502.44,2512.2
2025-10,T05,P087,Mouse inalámbrico,73,451.39,32951.47
2025-10,T05,P088,Teclado inalámbrico,53,871.52,46190.56
2025-10,T05,P089,Audífonos con micrófono,35,873.16,30560.6
2025-10,T05,P090,Soporte para TV,22,770.8,16957.6
2025-10,T05,P091,Regulador de voltaje,66,472.9,31211.4
2025-10,T05,P092,Estabilizador,20,132.72,2654.4
2025-10,T05,P093,UPS 1000VA,39,298.5,11641.5
2025-10,T05,P094,Hub USB multipuerto,26,488.71,12706.46
2025-10,T05,P095,Tarjeta SD 128GB,15,159.26,2388.9
2025-10,T05,P096,Memoria USB 64GB,38,692.99,26333.62
2025-10,T06,P001,Refrigeradora LG 340L,6,2683.86,16103.16
2025-10,T06,P002,Refrigeradora Samsung 450L,6,3888.72,23332.32
2025-10,T06,P003,Refrigeradora Bosch 280L,10,3461.09,34610.9
2025-10,T06,P004,Lavadora LG 15kg,18,3441.98,61955.64
2025-10,T06,P005,Lavadora Samsung 18kg,2,1893.74,3787.48
2025-10,T06,P006,Lavadora Whirlpool 14kg,25,2029.99,50749.75
2025-10,T06,P007,Secadora Electrolux 10kg,16,4433.71,70939.36
2025-10,T06,P008,Cocina a gas Indurama 4H,24,4266.75,102402.0
2025-10,T06,P009,Cocina eléctrica Mabe 4H,6,3856.95,23141.7
2025-10,T06,P010,Campana extractora Bosch,16,4498.87,71981.92
2025-10,T06,P011,Horno empotrado Electrolux,3,2894.84,8684.52
2025-10,T06,P012,Lavaplatos Frigidaire,20,1451.86,29037.2
2025-10,T06,P013,Smart TV LG 55,9,2323.3,20909.7
2025-10,T06,P014,Smart TV Samsung 65,22,3039.59,66870.98
2025-10,T06,P015,Smart TV Sony 75,19,2164.0,41116.0
2025-10,T06,P016,Smart TV TCL 50,10,2709.58,27095.8
2025-10,T06,P017,TV OLED LG 65,25,4092.37,102309.25
2025-10,T06,P018,Soundbar Samsung 5.1,15,3523.12,52846.8
2025-10,T06,P019,Soundbar JBL 2.1,9,3105.5,27949.5
2025-10,T06,P020,Home theater Sony,24,1281.64,30759.36
2025-10,T06,P021,Parlante Bluetooth JBL,9,3545.85,31912.65
2025-10,T06,P022,Audífonos Sony WH-1000,2,2399.69,4799.38
2025-10,T06,P023,Barra Bose 900,25,2593.32,64833.0
2025-10,T06,P024,Receptor AV Yamaha,25,2515.95,62898.75
2025-10,T06,P025,Licuadora Oster 700W,41,560.29,22971.89
2025-10,T06,P026,Licuadora Philips 1000W,68,488.73,33233.64
2025-10,T06,P027,Microondas LG 32L,48,175.49,8423.52
2025-10,T06,P028,Microondas Panasonic 25L,50,495.21,24760.5
2025-10,T06,P029,Hervidor eléctrico Bosch,21,695.12,14597.52
2025-10,T06,P030,Cafetera DeLonghi,60,572.14,34328.4
2025-10,T06,P031,Freidora de aire Philips,9,482.65,4343.85
2025-10,T06,P032,Aspiradora Dyson V11,17,831.74,14139.58
2025-10,T06,P033,Plancha a vapor Rowenta,46,292.09,13436.14
2025-10,T06,P034,Batidora KitchenAid,19,424.37,8063.03
2025-10,T06,P035,Tostadora Oster,3,839.51,2518.53
2025-10,T06,P036,Purificador de agua,38,472.94,17971.72
2025-10,T06,P037,Laptop HP 15,20,2909.36,58187.2
2025-10,T06,P038,Laptop Lenovo ThinkPad,4,1283.74,5134.96
2025-10,T06,P039,Laptop Asus VivoBook,12,1940.93,23291.16
2025-10,T06,P040,Laptop Dell Inspiron,11,1625.7,17882.7
2025-10,T06,P041,Monitor LG 27,2,1361.33,2722.66
2025-10,T06,P042,Monitor Samsung 24,2,3525.39,7050.78
2025-10,T06,P043,Monitor BenQ 32,21,4126.52,86656.92
2025-10,T06,P044,Impresora Epson EcoTank,21,1538.5,32308.5
2025-10,T06,P045,Impresora HP LaserJet,25,3253.62,81340.5
2025-10,T06,P046,All-in-one Dell,22,2751.13,60524.86
2025-10,T06,P047,Mini PC Intel NUC,12,2790.97,33491.64
2025-10,T06,P048,Teclado mecánico Logitech,5,1955.46,9777.3
2025-10,T06,P049,Smartphone iPhone 15,12,4498.05,53976.6
2025-10,T06,P050,Smartphone Samsung S24,19,3357.35,63789.65
2025-10,T06,P051,Smartphone Xiaomi Redmi,10,2609.9,26099.0
2025-10,T06,P052,Tablet iPad 10,17,2665.39,45311.63
2025-10,T06,P053,Tablet Samsung Galaxy Tab,7,4689.64,32827.48
2025-10,T06,P054,Smartwatch Apple Watch,11,4943.79,54381.69
2025-10,T06,P055,Smartwatch Samsung Galaxy,23,3000.78,69017.94
2025-10,T06,P056,Auriculares AirPods,19,3063.1,58198.9
2025-10,T06,P057,Cargador inalámbrico,1,3546.92,3546.92
2025-10,T06,P058,Funda protectora,5,1953.56,9767.8
2025-10,T06,P059,Power bank Anker,15,4119.13,61786.95
2025-10,T06,P060,Smartphone Motorola G84,25,2808.36,70209.0
2025-10,T06,P061,Aire acondicionado LG 12000BTU,4,1183.84,4735.36
2025-10,T06,P062,AC Samsung Inverter,3,1974.68,5924.04
2025-10,T06,P063,AC Midea 9000BTU,23,1094.48,25173.04
2025-10,T06,P064,Ventilador de pie,9,824.03,7416.27
2025-10,T06,P065,Ventilador de techo,34,774.62,26337.08
2025-10,T06,P066,Calefactor eléctrico,25,314.56,7864.0
2025-10,T06,P067,Humidificador,22,1528.5,33627.0
2025-10,T06,P068,Deshumidificador,37,1414.68,52343.16
2025-10,T06,P069,Purificador de aire Xiaomi,19,1143.54,21727.26
2025-10,T06,P070,Climatizador evaporativo,27,1269.63,34280.01
2025-10,T06,P071,Calefón a gas,1,1204.56,1204.56
2025-10,T06,P072,Terma eléctrica,20,2046.94,40938.8
2025-10,T06,P073,Secadora de cabello Gama,44,293.29,12904.76
2025-10,T06,P074,Plancha de cabello Babyliss,11,478.17,5259.87
2025-10,T06,P075,Afeitadora Philips,80,499.24,39939.2
2025-10,T06,P076,Cortadora de cabello Wahl,65,757.46,49234.9
2025-10,T06,P077,Cepillo dental eléctrico,28,742.53,20790.84
2025-10,T06,P078,Depiladora Braun,6,537.43,3224.58
2025-10,T06,P079,Afeitadora Braun,2,823.96,1647.92
2025-10,T06,P080,Espejo con luz LED,80,761.75,60940.0
2025-10,T06,P081,Masajeador eléctrico,4,339.66,1358.64
2025-10,T06,P082,Rizadora Conair,57,831.79,47412.03
2025-10,T06,P083,Kit de manicura,8,160.67,1285.36
2025-10,T06,P084,Balanza digital,39,645.25,25164.75
2025-10,T06,P085,Cable HDMI 2m,49,723.77,35464.73
2025-10,T06,P086,Cable USB-C,41,502.44,20600.04
2025-10,T06,P087,Mouse inalámbrico,46,451.39,20763.94
2025-10,T06,P088,Teclado inalámbrico,42,871.52,36603.84
2025-10,T06,P089,Audífonos con micrófono,57,873.16,49770.12
2025-10,T06,P090,Soporte para TV,22,770.8,16957.6
2025-10,T06,P091,Regulador de voltaje,21,472.9,9930.9
2025-10,T06,P092,Estabilizador,26,132.72,3450.72
2025-10,T06,P093,UPS 1000VA,34,298.5,10149.0
2025-10,T06,P094,Hub USB multipuerto,66,488.71,32254.86
2025-10,T06,P095,Tarjeta SD 128GB,68,159.26,10829.68
2025-10,T06,P096,Memoria USB 64GB,66,692.99,45737.34
2025-10,T07,P001,Refrigeradora LG 340L,7,2683.86,18787.02
2025-10,T07,P002,Refrigeradora Samsung 450L,1,3888.72,3888.72
2025-10,T07,P003,Refrigeradora Bosch 280L,24,3461.09,83066.16
2025-10,T07,P004,Lavadora LG 15kg,5,3441.98,17209.9
2025-10,T07,P005,Lavadora Samsung 18kg,4,1893.74,7574.96
2025-10,T07,P006,Lavadora Whirlpool 14kg,12,2029.99,24359.88
2025-10,T07,P007,Secadora Electrolux 10kg,22,4433.71,97541.62
2025-10,T07,P008,Cocina a gas Indurama 4H,10,4266.75,42667.5
2025-10,T07,P009,Cocina eléctrica Mabe 4H,8,3856.95,30855.6
2025-10,T07,P010,Campana extractora Bosch,19,4498.87,85478.53
2025-10,T07,P011,Horno empotrado Electrolux,25,2894.84,72371.0
2025-10,T07,P012,Lavaplatos Frigidaire,1,1451.86,1451.86
2025-10,T07,P013,Smart TV LG 55,16,2323.3,37172.8
2025-10,T07,P014,Smart TV Samsung 65,18,3039.59,54712.62
2025-10,T07,P015,Smart TV Sony 75,16,2164.0,34624.0
2025-10,T07,P016,Smart TV TCL 50,5,2709.58,13547.9
2025-10,T07,P017,TV OLED LG 65,7,4092.37,28646.59
2025-10,T07,P018,Soundbar Samsung 5.1,7,3523.12,24661.84
2025-10,T07,P019,Soundbar JBL 2.1,16,3105.5,49688.0
2025-10,T07,P020,Home theater Sony,25,1281.64,32041.0
2025-10,T07,P021,Parlante Bluetooth JBL,8,3545.85,28366.8
2025-10,T07,P022,Audífonos Sony WH-1000,6,2399.69,14398.14
2025-10,T07,P023,Barra Bose 900,0,2593.32,0.0
2025-10,T07,P024,Receptor AV Yamaha,25,2515.95,62898.75
2025-10,T07,P025,Licuadora Oster 700W,43,560.29,24092.47
2025-10,T07,P026,Licuadora Philips 1000W,75,488.73,36654.75
2025-10,T07,P027,Microondas LG 32L,0,175.49,0.0
2025-10,T07,P028,Microondas Panasonic 25L,54,495.21,26741.34
2025-10,T07,P029,Hervidor eléctrico Bosch,14,695.12,9731.68
2025-10,T07,P030,Cafetera DeLonghi,78,572.14,44626.92
2025-10,T07,P031,Freidora de aire Philips,16,482.65,7722.4
2025-10,T07,P032,Aspiradora Dyson V11,18,831.74,14971.32
2025-10,T07,P033,Plancha a vapor Rowenta,56,292.09,16357.04
2025-10,T07,P034,Batidora KitchenAid,47,424.37,19945.39
2025-10,T07,P035,Tostadora Oster,41,839.51,34419.91
2025-10,T07,P036,Purificador de agua,29,472.94,13715.26
2025-10,T07,P037,Laptop HP 15,10,2909.36,29093.6
2025-10,T07,P038,Laptop Lenovo ThinkPad,9,1283.74,11553.66
2025-10,T07,P039,Laptop Asus VivoBook,17,1940.93,32995.81
2025-10,T07,P040,Laptop Dell Inspiron,7,1625.7,11379.9
2025-10,T07,P041,Monitor LG 27,25,1361.33,34033.25
2025-10,T07,P042,Monitor Samsung 24,8,3525.39,28203.12
2025-10,T07,P043,Monitor BenQ 32,9,4126.52,37138.68
2025-10,T07,P044,Impresora Epson EcoTank,15,1538.5,23077.5
2025-10,T07,P045,Impresora HP LaserJet,8,3253.62,26028.96
2025-10,T07,P046,All-in-one Dell,9,2751.13,24760.17
2025-10,T07,P047,Mini PC Intel NUC,21,2790.97,58610.37
2025-10,T07,P048,Teclado mecánico Logitech,11,1955.46,21510.06
2025-10,T07,P049,Smartphone iPhone 15,2,4498.05,8996.1
2025-10,T07,P050,Smartphone Samsung S24,19,3357.35,63789.65
2025-10,T07,P051,Smartphone Xiaomi Redmi,18,2609.9,46978.2
2025-10,T07,P052,Tablet iPad 10,10,2665.39,26653.9
2025-10,T07,P053,Tablet Samsung Galaxy Tab,25,4689.64,117241.0
2025-10,T07,P054,Smartwatch Apple Watch,23,4943.79,113707.17
2025-10,T07,P055,Smartwatch Samsung Galaxy,11,3000.78,33008.58
2025-10,T07,P056,Auriculares AirPods,19,3063.1,58198.9
2025-10,T07,P057,Cargador inalámbrico,20,3546.92,70938.4
2025-10,T07,P058,Funda protectora,6,1953.56,11721.36
2025-10,T07,P059,Power bank Anker,23,4119.13,94739.99
2025-10,T07,P060,Smartphone Motorola G84,19,2808.36,53358.84
2025-10,T07,P061,Aire acondicionado LG 12000BTU,10,1183.84,11838.4
2025-10,T07,P062,AC Samsung Inverter,38,1974.68,75037.84
2025-10,T07,P063,AC Midea 9000BTU,34,1094.48,37212.32
2025-10,T07,P064,Ventilador de pie,5,824.03,4120.15
2025-10,T07,P065,Ventilador de techo,29,774.62,22463.98
2025-10,T07,P066,Calefactor eléctrico,2,314.56,629.12
2025-10,T07,P067,Humidificador,12,1528.5,18342.0
2025-10,T07,P068,Deshumidificador,26,1414.68,36781.68
2025-10,T07,P069,Purificador de aire Xiaomi,5,1143.54,5717.7
2025-10,T07,P070,Climatizador evaporativo,40,1269.63,50785.2
2025-10,T07,P071,Calefón a gas,12,1204.56,14454.72
2025-10,T07,P072,Terma eléctrica,35,2046.94,71642.9
2025-10,T07,P073,Secadora de cabello Gama,56,293.29,16424.24
2025-10,T07,P074,Plancha de cabello Babyliss,27,478.17,12910.59
2025-10,T07,P075,Afeitadora Philips,1,499.24,499.24
2025-10,T07,P076,Cortadora de cabello Wahl,31,757.46,23481.26
2025-10,T07,P077,Cepillo dental eléctrico,57,742.53,42324.21
2025-10,T07,P078,Depiladora Braun,46,537.43,24721.78
2025-10,T07,P079,Afeitadora Braun,18,823.96,14831.28
2025-10,T07,P080,Espejo con luz LED,52,761.75,39611.0
2025-10,T07,P081,Masajeador eléctrico,65,339.66,22077.9
2025-10,T07,P082,Rizadora Conair,0,831.79,0.0
2025-10,T07,P083,Kit de manicura,40,160.67,6426.8
2025-10,T07,P084,Balanza digital,63,645.25,40650.75
2025-10,T07,P085,Cable HDMI 2m,66,723.77,47768.82
2025-10,T07,P086,Cable USB-C,52,502.44,26126.88
2025-10,T07,P087,Mouse inalámbrico,6,451.39,2708.34
2025-10,T07,P088,Teclado inalámbrico,41,871.52,35732.32
