tienda_id,centro_distribucion,ciudad,producto_id,producto,categoria,stock_actual,ventas_promedio_mensual,stock_minimo,precio_costo,precio_venta
T09,CD-Lima,Lima,P081,Masajeador eléctrico,Cuidado Personal,36,41.25,8,244.56,339.66
T09,CD-Lima,Lima,P082,Rizadora Conair,Cuidado Personal,94,40.08,8,598.89,831.79
T09,CD-Lima,Lima,P083,Kit de manicura,Cuidado Personal,17,32.0,6,115.68,160.67
T09,CD-Lima,Lima,P084,Balanza digital,Cuidado Personal,3,46.42,9,464.58,645.25
T09,CD-Lima,Lima,P085,Cable HDMI 2m,Accesorios,57,48.75,10,521.11,723.77
T09,CD-Lima,Lima,P086,Cable USB-C,Accesorios,0,44.83,9,361.76,502.44
T09,CD-Lima,Lima,P087,Mouse inalámbrico,Accesorios,35,33.67,7,325.0,451.39
T09,CD-Lima,Lima,P088,Teclado inalámbrico,Accesorios,29,43.33,9,627.49,871.52
T09,CD-Lima,Lima,P089,Audífonos con micrófono,Accesorios,46,32.67,7,628.68,873.16
T09,CD-Lima,Lima,P090,Soporte para TV,Accesorios,9,44.17,9,554.98,770.8
T09,CD-Lima,Lima,P091,Regulador de voltaje,Accesorios,85,39.42,8,340.49,472.9
T09,CD-Lima,Lima,P092,Estabilizador,Accesorios,16,42.75,9,95.56,132.72
T09,CD-Lima,Lima,P093,UPS 1000VA,Accesorios,39,20.42,4,214.92,298.5
T09,CD-Lima,Lima,P094,Hub USB multipuerto,Accesorios,21,49.08,10,351.87,488.71
T09,CD-Lima,Lima,P095,Tarjeta SD 128GB,Accesorios,41,46.25,9,114.67,159.26
T09,CD-Lima,Lima,P096,Memoria USB 64GB,Accesorios,12,38.17,8,498.95,692.99
T10,CD-Lima,Lima,P001,Refrigeradora LG 340L,Línea Blanca,10,12.67,3,1932.38,2683.86
T10,CD-Lima,Lima,P002,Refrigeradora Samsung 450L,Línea Blanca,7,11.83,2,2799.88,3888.72
T10,CD-Lima,Lima,P003,Refrigeradora Bosch 280L,Línea Blanca,26,12.0,2,2491.98,3461.09
T10,CD-Lima,Lima,P004,Lavadora LG 15kg,Línea Blanca,16,14.58,3,2478.23,3441.98
T10,CD-Lima,Lima,P005,Lavadora Samsung 18kg,Línea Blanca,13,10.17,2,1363.49,1893.74
T10,CD-Lima,Lima,P006,Lavadora Whirlpool 14kg,Línea Blanca,26,12.17,2,1461.59,2029.99
T10,CD-Lima,Lima,P007,Secadora Electrolux 10kg,Línea Blanca,23,11.67,2,3192.27,4433.71
T10,CD-Lima,Lima,P008,Cocina a gas Indurama 4H,Línea Blanca,26,13.42,3,3072.06,4266.75
T10,CD-Lima,Lima,P009,Cocina eléctrica Mabe 4H,Línea Blanca,19,11.25,2,2777.0,3856.95
T10,CD-Lima,Lima,P010,Campana extractora Bosch,Línea Blanca,14,12.58,3,3239.19,4498.87
T10,CD-Lima,Lima,P011,Horno empotrado Electrolux,Línea Blanca,33,14.67,3,2084.28,2894.84
T10,CD-Lima,Lima,P012,Lavaplatos Frigidaire,Línea Blanca,18,13.67,3,1045.34,1451.86
T10,CD-Lima,Lima,P013,Smart TV LG 55,TV y Audio,1,12.75,3,1672.78,2323.3
T10,CD-Lima,Lima,P014,Smart TV Samsung 65,TV y Audio,25,12.58,3,2188.5,3039.59
T10,CD-Lima,Lima,P015,Smart TV Sony 75,TV y Audio,17,11.75,2,1558.08,2164.0
T10,CD-Lima,Lima,P016,Smart TV TCL 50,TV y Audio,5,10.67,2,1950.9,2709.58
T10,CD-Lima,Lima,P017,TV OLED LG 65,TV y Audio,15,16.17,3,2946.51,4092.37
T10,CD-Lima,Lima,P018,Soundbar Samsung 5.1,TV y Audio,28,16.33,3,2536.65,3523.12
T10,CD-Lima,Lima,P019,Soundbar JBL 2.1,TV y Audio,6,13.25,3,2235.96,3105.5
T10,CD-Lima,Lima,P020,Home theater Sony,TV y Audio,5,13.58,3,922.78,1281.64
T10,CD-Lima,Lima,P021,Parlante Bluetooth JBL,TV y Audio,25,13.08,3,2553.01,3545.85
T10,CD-Lima,Lima,P022,Audífonos Sony WH-1000,TV y Audio,7,12.0,2,1727.78,2399.69
T10,CD-Lima,Lima,P023,Barra Bose 900,TV y Audio,21,13.33,3,1867.19,2593.32
T10,CD-Lima,Lima,P024,Receptor AV Yamaha,TV y Audio,11,7.75,2,1811.48,2515.95
T10,CD-Lima,Lima,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,38,32.58,7,403.41,560.29
T10,CD-Lima,Lima,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,67,42.25,8,351.89,488.73
T10,CD-Lima,Lima,P027,Microondas LG 32L,Pequeños Electrodomésticos,38,44.0,9,126.35,175.49
T10,CD-Lima,Lima,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,4,33.25,7,356.55,495.21
T10,CD-Lima,Lima,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,33,45.5,9,500.49,695.12
T10,CD-Lima,Lima,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,10,42.0,8,411.94,572.14
T10,CD-Lima,Lima,P031,Freidora de aire Philips,Pequeños Electrodomésticos,49,38.17,8,347.51,482.65
T10,CD-Lima,Lima,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,56,38.08,8,598.85,831.74
T10,CD-Lima,Lima,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,60,35.67,7,210.3,292.09
T10,CD-Lima,Lima,P034,Batidora KitchenAid,Pequeños Electrodomésticos,54,52.08,10,305.55,424.37
T10,CD-Lima,Lima,P035,Tostadora Oster,Pequeños Electrodomésticos,72,47.25,9,604.45,839.51
T10,CD-Lima,Lima,P036,Purificador de agua,Pequeños Electrodomésticos,38,41.08,8,340.52,472.94
T10,CD-Lima,Lima,P037,Laptop HP 15,Cómputo,6,12.42,2,2094.74,2909.36
T10,CD-Lima,Lima,P038,Laptop Lenovo ThinkPad,Cómputo,8,9.92,2,924.29,1283.74
T10,CD-Lima,Lima,P039,Laptop Asus VivoBook,Cómputo,16,10.17,2,1397.47,1940.93
T10,CD-Lima,Lima,P040,Laptop Dell Inspiron,Cómputo,3,11.92,2,1170.5,1625.7
T10,CD-Lima,Lima,P041,Monitor LG 27,Cómputo,12,14.25,3,980.16,1361.33
T10,CD-Lima,Lima,P042,Monitor Samsung 24,Cómputo,25,11.17,2,2538.28,3525.39
T10,CD-Lima,Lima,P043,Monitor BenQ 32,Cómputo,22,8.83,2,2971.09,4126.52
T10,CD-Lima,Lima,P044,Impresora Epson EcoTank,Cómputo,36,14.5,3,1107.72,1538.5
T10,CD-Lima,Lima,P045,Impresora HP LaserJet,Cómputo,9,9.5,2,2342.61,3253.62
T10,CD-Lima,Lima,P046,All-in-one Dell,Cómputo,33,13.92,3,1980.81,2751.13
T10,CD-Lima,Lima,P047,Mini PC Intel NUC,Cómputo,7,13.33,3,2009.5,2790.97
T10,CD-Lima,Lima,P048,Teclado mecánico Logitech,Cómputo,2,12.58,3,1407.93,1955.46
T10,CD-Lima,Lima,P049,Smartphone iPhone 15,Celulares y Tablets,24,13.17,3,3238.6,4498.05
T10,CD-Lima,Lima,P050,Smartphone Samsung S24,Celulares y Tablets,31,14.25,3,2417.29,3357.35
T10,CD-Lima,Lima,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,33,14.58,3,1879.13,2609.9
T10,CD-Lima,Lima,P052,Tablet iPad 10,Celulares y Tablets,9,14.33,3,1919.08,2665.39
T10,CD-Lima,Lima,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,12,11.92,2,3376.54,4689.64
T10,CD-Lima,Lima,P054,Smartwatch Apple Watch,Celulares y Tablets,10,9.33,2,3559.53,4943.79
T10,CD-Lima,Lima,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,16,12.5,2,2160.56,3000.78
T10,CD-Lima,Lima,P056,Auriculares AirPods,Celulares y Tablets,8,11.17,2,2205.43,3063.1
T10,CD-Lima,Lima,P057,Cargador inalámbrico,Celulares y Tablets,15,10.33,2,2553.78,3546.92
T10,CD-Lima,Lima,P058,Funda protectora,Celulares y Tablets,22,10.25,2,1406.56,1953.56
T10,CD-Lima,Lima,P059,Power bank Anker,Celulares y Tablets,20,14.42,3,2965.77,4119.13
T10,CD-Lima,Lima,P060,Smartphone Motorola G84,Celulares y Tablets,32,15.75,3,2022.02,2808.36
T10,CD-Lima,Lima,P061,Aire acondicionado LG 12000BTU,Climatización,45,18.42,4,852.36,1183.84
T10,CD-Lima,Lima,P062,AC Samsung Inverter,Climatización,38,19.17,4,1421.77,1974.68
T10,CD-Lima,Lima,P063,AC Midea 9000BTU,Climatización,2,22.33,4,788.03,1094.48
T10,CD-Lima,Lima,P064,Ventilador de pie,Climatización,20,24.0,5,593.3,824.03
T10,CD-Lima,Lima,P065,Ventilador de techo,Climatización,18,15.0,3,557.73,774.62
T10,CD-Lima,Lima,P066,Calefactor eléctrico,Climatización,24,14.17,3,226.48,314.56
T10,CD-Lima,Lima,P067,Humidificador,Climatización,4,21.75,4,1100.52,1528.5
T10,CD-Lima,Lima,P068,Deshumidificador,Climatización,37,20.17,4,1018.57,1414.68
T10,CD-Lima,Lima,P069,Purificador de aire Xiaomi,Climatización,40,20.42,4,823.35,1143.54
T10,CD-Lima,Lima,P070,Climatizador evaporativo,Climatización,52,21.08,4,914.13,1269.63
T10,CD-Lima,Lima,P071,Calefón a gas,Climatización,32,19.25,4,867.28,1204.56
T10,CD-Lima,Lima,P072,Terma eléctrica,Climatización,13,23.92,5,1473.8,2046.94
T10,CD-Lima,Lima,P073,Secadora de cabello Gama,Cuidado Personal,35,42.08,8,211.17,293.29
T10,CD-Lima,Lima,P074,Plancha de cabello Babyliss,Cuidado Personal,42,35.92,7,344.28,478.17
T10,CD-Lima,Lima,P075,Afeitadora Philips,Cuidado Personal,50,42.92,9,359.45,499.24
T10,CD-Lima,Lima,P076,Cortadora de cabello Wahl,Cuidado Personal,53,48.0,10,545.37,757.46
T10,CD-Lima,Lima,P077,Cepillo dental eléctrico,Cuidado Personal,9,42.17,8,534.62,742.53
T10,CD-Lima,Lima,P078,Depiladora Braun,Cuidado Personal,47,30.0,6,386.95,537.43
T10,CD-Lima,Lima,P079,Afeitadora Braun,Cuidado Personal,85,34.58,7,593.25,823.96
T10,CD-Lima,Lima,P080,Espejo con luz LED,Cuidado Personal,34,41.67,8,548.46,761.75
T10,CD-Lima,Lima,P081,Masajeador eléctrico,Cuidado Personal,99,44.08,9,244.56,339.66
T10,CD-Lima,Lima,P082,Rizadora Conair,Cuidado Personal,37,42.42,8,598.89,831.79
T10,CD-Lima,Lima,P083,Kit de manicura,Cuidado Personal,78,42.0,8,115.68,160.67
T10,CD-Lima,Lima,P084,Balanza digital,Cuidado Personal,3,29.25,6,464.58,645.25
T10,CD-Lima,Lima,P085,Cable HDMI 2m,Accesorios,98,40.17,8,521.11,723.77
T10,CD-Lima,Lima,P086,Cable USB-C,Accesorios,7,32.67,7,361.76,502.44
T10,CD-Lima,Lima,P087,Mouse inalámbrico,Accesorios,45,37.08,7,325.0,451.39
T10,CD-Lima,Lima,P088,Teclado inalámbrico,Accesorios,25,39.83,8,627.49,871.52
T10,CD-Lima,Lima,P089,Audífonos con micrófono,Accesorios,107,45.67,9,628.68,873.16
T10,CD-Lima,Lima,P090,Soporte para TV,Accesorios,68,30.42,6,554.98,770.8
T10,CD-Lima,Lima,P091,Regulador de voltaje,Accesorios,36,28.92,6,340.49,472.9
T10,CD-Lima,Lima,P092,Estabilizador,Accesorios,42,27.92,6,95.56,132.72
T10,CD-Lima,Lima,P093,UPS 1000VA,Accesorios,84,35.42,7,214.92,298.5
T10,CD-Lima,Lima,P094,Hub USB multipuerto,Accesorios,12,34.0,7,351.87,488.71
T10,CD-Lima,Lima,P095,Tarjeta SD 128GB,Accesorios,0,42.25,8,114.67,159.26
T10,CD-Lima,Lima,P096,Memoria USB 64GB,Accesorios,98,48.92,10,498.95,692.99
T11,CD-Arequipa,Arequipa,P001,Refrigeradora LG 340L,Línea Blanca,22,14.58,3,1932.38,2683.86
T11,CD-Arequipa,Arequipa,P002,Refrigeradora Samsung 450L,Línea Blanca,30,14.33,3,2799.88,3888.72
T11,CD-Arequipa,Arequipa,P003,Refrigeradora Bosch 280L,Línea Blanca,19,8.08,2,2491.98,3461.09
T11,CD-Arequipa,Arequipa,P004,Lavadora LG 15kg,Línea Blanca,15,8.42,2,2478.23,3441.98
T11,CD-Arequipa,Arequipa,P005,Lavadora Samsung 18kg,Línea Blanca,20,9.92,2,1363.49,1893.74
T11,CD-Arequipa,Arequipa,P006,Lavadora Whirlpool 14kg,Línea Blanca,24,12.25,2,1461.59,2029.99
T11,CD-Arequipa,Arequipa,P007,Secadora Electrolux 10kg,Línea Blanca,40,16.58,3,3192.27,4433.71
T11,CD-Arequipa,Arequipa,P008,Cocina a gas Indurama 4H,Línea Blanca,1,9.67,2,3072.06,4266.75
T11,CD-Arequipa,Arequipa,P009,Cocina eléctrica Mabe 4H,Línea Blanca,18,12.25,2,2777.0,3856.95
T11,CD-Arequipa,Arequipa,P010,Campana extractora Bosch,Línea Blanca,27,15.17,3,3239.19,4498.87
T11,CD-Arequipa,Arequipa,P011,Horno empotrado Electrolux,Línea Blanca,25,12.5,2,2084.28,2894.84
T11,CD-Arequipa,Arequipa,P012,Lavaplatos Frigidaire,Línea Blanca,3,11.92,2,1045.34,1451.86
T11,CD-Arequipa,Arequipa,P013,Smart TV LG 55,TV y Audio,14,12.42,2,1672.78,2323.3
T11,CD-Arequipa,Arequipa,P014,Smart TV Samsung 65,TV y Audio,21,11.58,2,2188.5,3039.59
T11,CD-Arequipa,Arequipa,P015,Smart TV Sony 75,TV y Audio,11,13.17,3,1558.08,2164.0
T11,CD-Arequipa,Arequipa,P016,Smart TV TCL 50,TV y Audio,15,12.58,3,1950.9,2709.58
T11,CD-Arequipa,Arequipa,P017,TV OLED LG 65,TV y Audio,28,13.5,3,2946.51,4092.37
T11,CD-Arequipa,Arequipa,P018,Soundbar Samsung 5.1,TV y Audio,22,10.92,2,2536.65,3523.12
T11,CD-Arequipa,Arequipa,P019,Soundbar JBL 2.1,TV y Audio,9,11.08,2,2235.96,3105.5
T11,CD-Arequipa,Arequipa,P020,Home theater Sony,TV y Audio,2,13.58,3,922.78,1281.64
T11,CD-Arequipa,Arequipa,P021,Parlante Bluetooth JBL,TV y Audio,15,9.08,2,2553.01,3545.85
T11,CD-Arequipa,Arequipa,P022,Audífonos Sony WH-1000,TV y Audio,6,11.25,2,1727.78,2399.69
T11,CD-Arequipa,Arequipa,P023,Barra Bose 900,TV y Audio,35,15.0,3,1867.19,2593.32
T11,CD-Arequipa,Arequipa,P024,Receptor AV Yamaha,TV y Audio,10,14.33,3,1811.48,2515.95
T11,CD-Arequipa,Arequipa,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,17,34.5,7,403.41,560.29
T11,CD-Arequipa,Arequipa,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,69,31.92,6,351.89,488.73
T11,CD-Arequipa,Arequipa,P027,Microondas LG 32L,Pequeños Electrodomésticos,76,40.42,8,126.35,175.49
T11,CD-Arequipa,Arequipa,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,13,47.67,10,356.55,495.21
T11,CD-Arequipa,Arequipa,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,36,47.08,9,500.49,695.12
T11,CD-Arequipa,Arequipa,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,6,35.0,7,411.94,572.14
T11,CD-Arequipa,Arequipa,P031,Freidora de aire Philips,Pequeños Electrodomésticos,18,44.58,9,347.51,482.65
T11,CD-Arequipa,Arequipa,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,60,29.92,6,598.85,831.74
T11,CD-Arequipa,Arequipa,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,36,39.92,8,210.3,292.09
T11,CD-Arequipa,Arequipa,P034,Batidora KitchenAid,Pequeños Electrodomésticos,8,42.33,8,305.55,424.37
T11,CD-Arequipa,Arequipa,P035,Tostadora Oster,Pequeños Electrodomésticos,42,35.83,7,604.45,839.51
T11,CD-Arequipa,Arequipa,P036,Purificador de agua,Pequeños Electrodomésticos,19,39.42,8,340.52,472.94
T11,CD-Arequipa,Arequipa,P037,Laptop HP 15,Cómputo,17,10.08,2,2094.74,2909.36
T11,CD-Arequipa,Arequipa,P038,Laptop Lenovo ThinkPad,Cómputo,18,13.33,3,924.29,1283.74
T11,CD-Arequipa,Arequipa,P039,Laptop Asus VivoBook,Cómputo,12,8.75,2,1397.47,1940.93
T11,CD-Arequipa,Arequipa,P040,Laptop Dell Inspiron,Cómputo,9,13.08,3,1170.5,1625.7
T11,CD-Arequipa,Arequipa,P041,Monitor LG 27,Cómputo,27,13.17,3,980.16,1361.33
T11,CD-Arequipa,Arequipa,P042,Monitor Samsung 24,Cómputo,19,14.17,3,2538.28,3525.39
T11,CD-Arequipa,Arequipa,P043,Monitor BenQ 32,Cómputo,34,14.75,3,2971.09,4126.52
T11,CD-Arequipa,Arequipa,P044,Impresora Epson EcoTank,Cómputo,24,10.58,2,1107.72,1538.5
T11,CD-Arequipa,Arequipa,P045,Impresora HP LaserJet,Cómputo,27,14.5,3,2342.61,3253.62
T11,CD-Arequipa,Arequipa,P046,All-in-one Dell,Cómputo,19,11.08,2,1980.81,2751.13
T11,CD-Arequipa,Arequipa,P047,Mini PC Intel NUC,Cómputo,12,11.83,2,2009.5,2790.97
T11,CD-Arequipa,Arequipa,P048,Teclado mecánico Logitech,Cómputo,26,14.25,3,1407.93,1955.46
T11,CD-Arequipa,Arequipa,P049,Smartphone iPhone 15,Celulares y Tablets,11,12.17,2,3238.6,4498.05
T11,CD-Arequipa,Arequipa,P050,Smartphone Samsung S24,Celulares y Tablets,36,16.33,3,2417.29,3357.35
T11,CD-Arequipa,Arequipa,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,0,11.5,2,1879.13,2609.9
T11,CD-Arequipa,Arequipa,P052,Tablet iPad 10,Celulares y Tablets,2,15.0,3,1919.08,2665.39
T11,CD-Arequipa,Arequipa,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,0,9.17,2,3376.54,4689.64
T11,CD-Arequipa,Arequipa,P054,Smartwatch Apple Watch,Celulares y Tablets,7,15.42,3,3559.53,4943.79
T11,CD-Arequipa,Arequipa,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,17,12.75,3,2160.56,3000.78
T11,CD-Arequipa,Arequipa,P056,Auriculares AirPods,Celulares y Tablets,7,12.17,2,2205.43,3063.1
T11,CD-Arequipa,Arequipa,P057,Cargador inalámbrico,Celulares y Tablets,32,13.58,3,2553.78,3546.92
T11,CD-Arequipa,Arequipa,P058,Funda protectora,Celulares y Tablets,26,12.5,2,1406.56,1953.56
T11,CD-Arequipa,Arequipa,P059,Power bank Anker,Celulares y Tablets,23,12.75,3,2965.77,4119.13
T11,CD-Arequipa,Arequipa,P060,Smartphone Motorola G84,Celulares y Tablets,24,14.0,3,2022.02,2808.36
T11,CD-Arequipa,Arequipa,P061,Aire acondicionado LG 12000BTU,Climatización,17,24.08,5,852.36,1183.84
T11,CD-Arequipa,Arequipa,P062,AC Samsung Inverter,Climatización,22,17.5,4,1421.77,1974.68
T11,CD-Arequipa,Arequipa,P063,AC Midea 9000BTU,Climatización,34,18.0,4,788.03,1094.48
T11,CD-Arequipa,Arequipa,P064,Ventilador de pie,Climatización,30,21.42,4,593.3,824.03
T11,CD-Arequipa,Arequipa,P065,Ventilador de techo,Climatización,28,19.5,4,557.73,774.62
T11,CD-Arequipa,Arequipa,P066,Calefactor eléctrico,Climatización,5,25.08,5,226.48,314.56
T11,CD-Arequipa,Arequipa,P067,Humidificador,Climatización,57,23.33,5,1100.52,1528.5
T11,CD-Arequipa,Arequipa,P068,Deshumidificador,Climatización,27,14.5,3,1018.57,1414.68
T11,CD-Arequipa,Arequipa,P069,Purificador de aire Xiaomi,Climatización,7,24.33,5,823.35,1143.54
T11,CD-Arequipa,Arequipa,P070,Climatizador evaporativo,Climatización,22,20.83,4,914.13,1269.63
T11,CD-Arequipa,Arequipa,P071,Calefón a gas,Climatización,21,21.5,4,867.28,1204.56
T11,CD-Arequipa,Arequipa,P072,Terma eléctrica,Climatización,26,15.5,3,1473.8,2046.94
T11,CD-Arequipa,Arequipa,P073,Secadora de cabello Gama,Cuidado Personal,31,33.75,7,211.17,293.29
T11,CD-Arequipa,Arequipa,P074,Plancha de cabello Babyliss,Cuidado Personal,3,35.0,7,344.28,478.17
T11,CD-Arequipa,Arequipa,P075,Afeitadora Philips,Cuidado Personal,42,35.08,7,359.45,499.24
T11,CD-Arequipa,Arequipa,P076,Cortadora de cabello Wahl,Cuidado Personal,59,42.58,9,545.37,757.46
T11,CD-Arequipa,Arequipa,P077,Cepillo dental eléctrico,Cuidado Personal,53,42.25,8,534.62,742.53
T11,CD-Arequipa,Arequipa,P078,Depiladora Braun,Cuidado Personal,85,41.0,8,386.95,537.43
T11,CD-Arequipa,Arequipa,P079,Afeitadora Braun,Cuidado Personal,15,42.67,9,593.25,823.96
T11,CD-Arequipa,Arequipa,P080,Espejo con luz LED,Cuidado Personal,54,47.17,9,548.46,761.75
T11,CD-Arequipa,Arequipa,P081,Masajeador eléctrico,Cuidado Personal,88,41.83,8,244.56,339.66
T11,CD-Arequipa,Arequipa,P082,Rizadora Conair,Cuidado Personal,103,44.25,9,598.89,831.79
T11,CD-Arequipa,Arequipa,P083,Kit de manicura,Cuidado Personal,0,46.5,9,115.68,160.67
T11,CD-Arequipa,Arequipa,P084,Balanza digital,Cuidado Personal,74,50.25,10,464.58,645.25
T11,CD-Arequipa,Arequipa,P085,Cable HDMI 2m,Accesorios,67,35.75,7,521.11,723.77
T11,CD-Arequipa,Arequipa,P086,Cable USB-C,Accesorios,70,43.75,9,361.76,502.44
T11,CD-Arequipa,Arequipa,P087,Mouse inalámbrico,Accesorios,28,39.5,8,325.0,451.39
T11,CD-Arequipa,Arequipa,P088,Teclado inalámbrico,Accesorios,6,32.92,7,627.49,871.52
T11,CD-Arequipa,Arequipa,P089,Audífonos con micrófono,Accesorios,80,33.42,7,628.68,873.16
T11,CD-Arequipa,Arequipa,P090,Soporte para TV,Accesorios,1,41.25,8,554.98,770.8
T11,CD-Arequipa,Arequipa,P091,Regulador de voltaje,Accesorios,18,37.67,8,340.49,472.9
T11,CD-Arequipa,Arequipa,P092,Estabilizador,Accesorios,93,44.17,9,95.56,132.72
T11,CD-Arequipa,Arequipa,P093,UPS 1000VA,Accesorios,24,47.25,9,214.92,298.5
T11,CD-Arequipa,Arequipa,P094,Hub USB multipuerto,Accesorios,114,46.92,9,351.87,488.71
T11,CD-Arequipa,Arequipa,P095,Tarjeta SD 128GB,Accesorios,72,47.58,10,114.67,159.26
T11,CD-Arequipa,Arequipa,P096,Memoria USB 64GB,Accesorios,55,43.92,9,498.95,692.99
T12,CD-Arequipa,Arequipa,P001,Refrigeradora LG 340L,Línea Blanca,25,12.83,3,1932.38,2683.86
T12,CD-Arequipa,Arequipa,P002,Refrigeradora Samsung 450L,Línea Blanca,13,11.42,2,2799.88,3888.72
T12,CD-Arequipa,Arequipa,P003,Refrigeradora Bosch 280L,Línea Blanca,28,12.08,2,2491.98,3461.09
T12,CD-Arequipa,Arequipa,P004,Lavadora LG 15kg,Línea Blanca,24,10.83,2,2478.23,3441.98
T12,CD-Arequipa,Arequipa,P005,Lavadora Samsung 18kg,Línea Blanca,4,8.33,2,1363.49,1893.74
T12,CD-Arequipa,Arequipa,P006,Lavadora Whirlpool 14kg,Línea Blanca,17,12.17,2,1461.59,2029.99
T12,CD-Arequipa,Arequipa,P007,Secadora Electrolux 10kg,Línea Blanca,3,10.92,2,3192.27,4433.71
T12,CD-Arequipa,Arequipa,P008,Cocina a gas Indurama 4H,Línea Blanca,8,9.75,2,3072.06,4266.75
T12,CD-Arequipa,Arequipa,P009,Cocina eléctrica Mabe 4H,Línea Blanca,23,14.83,3,2777.0,3856.95
T12,CD-Arequipa,Arequipa,P010,Campana extractora Bosch,Línea Blanca,29,12.17,2,3239.19,4498.87
T12,CD-Arequipa,Arequipa,P011,Horno empotrado Electrolux,Línea Blanca,7,11.0,2,2084.28,2894.84
T12,CD-Arequipa,Arequipa,P012,Lavaplatos Frigidaire,Línea Blanca,31,12.67,3,1045.34,1451.86
T12,CD-Arequipa,Arequipa,P013,Smart TV LG 55,TV y Audio,19,10.75,2,1672.78,2323.3
T12,CD-Arequipa,Arequipa,P014,Smart TV Samsung 65,TV y Audio,1,12.5,2,2188.5,3039.59
T12,CD-Arequipa,Arequipa,P015,Smart TV Sony 75,TV y Audio,22,10.42,2,1558.08,2164.0
T12,CD-Arequipa,Arequipa,P016,Smart TV TCL 50,TV y Audio,18,11.25,2,1950.9,2709.58
T12,CD-Arequipa,Arequipa,P017,TV OLED LG 65,TV y Audio,8,11.0,2,2946.51,4092.37
T12,CD-Arequipa,Arequipa,P018,Soundbar Samsung 5.1,TV y Audio,6,12.25,2,2536.65,3523.12
T12,CD-Arequipa,Arequipa,P019,Soundbar JBL 2.1,TV y Audio,16,13.0,3,2235.96,3105.5
T12,CD-Arequipa,Arequipa,P020,Home theater Sony,TV y Audio,32,14.17,3,922.78,1281.64
T12,CD-Arequipa,Arequipa,P021,Parlante Bluetooth JBL,TV y Audio,2,16.17,3,2553.01,3545.85
T12,CD-Arequipa,Arequipa,P022,Audífonos Sony WH-1000,TV y Audio,9,11.33,2,1727.78,2399.69
T12,CD-Arequipa,Arequipa,P023,Barra Bose 900,TV y Audio,13,8.5,2,1867.19,2593.32
T12,CD-Arequipa,Arequipa,P024,Receptor AV Yamaha,TV y Audio,19,9.0,2,1811.48,2515.95
T12,CD-Arequipa,Arequipa,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,21,34.25,7,403.41,560.29
T12,CD-Arequipa,Arequipa,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,17,43.08,9,351.89,488.73
T12,CD-Arequipa,Arequipa,P027,Microondas LG 32L,Pequeños Electrodomésticos,37,48.67,10,126.35,175.49
T12,CD-Arequipa,Arequipa,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,57,37.17,7,356.55,495.21
T12,CD-Arequipa,Arequipa,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,13,39.75,8,500.49,695.12
T12,CD-Arequipa,Arequipa,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,50,32.92,7,411.94,572.14
T12,CD-Arequipa,Arequipa,P031,Freidora de aire Philips,Pequeños Electrodomésticos,60,46.08,9,347.51,482.65
T12,CD-Arequipa,Arequipa,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,94,41.33,8,598.85,831.74
T12,CD-Arequipa,Arequipa,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,51,36.58,7,210.3,292.09
T12,CD-Arequipa,Arequipa,P034,Batidora KitchenAid,Pequeños Electrodomésticos,16,51.67,10,305.55,424.37
T12,CD-Arequipa,Arequipa,P035,Tostadora Oster,Pequeños Electrodomésticos,5,38.92,8,604.45,839.51
T12,CD-Arequipa,Arequipa,P036,Purificador de agua,Pequeños Electrodomésticos,4,55.42,11,340.52,472.94
T12,CD-Arequipa,Arequipa,P037,Laptop HP 15,Cómputo,22,13.33,3,2094.74,2909.36
T12,CD-Arequipa,Arequipa,P038,Laptop Lenovo ThinkPad,Cómputo,10,9.08,2,924.29,1283.74
T12,CD-Arequipa,Arequipa,P039,Laptop Asus VivoBook,Cómputo,7,14.08,3,1397.47,1940.93
T12,CD-Arequipa,Arequipa,P040,Laptop Dell Inspiron,Cómputo,13,9.83,2,1170.5,1625.7
